radio,mcc,mnc,lac,cid,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry,City,Region,location,d_nearest_road
GSM,624,2,81,17453,0,13.57566833,7.339553833,1000,1,1,1486527533,1486527533,0,POINT (13.575668334961 7.339553833007799),Ngaoundere,Adamaoua,urban,0.007906141
GSM,624,2,81,17531,0,13.57978821,7.296981812,1000,1,1,1488180878,1488180878,0,POINT (13.579788208008 7.2969818115234),Ngaoundere,Adamaoua,urban,0.006244759
GSM,624,2,81,17532,0,13.57978821,7.296981812,1000,1,1,1488180878,1488180878,0,POINT (13.579788208008 7.2969818115234),Ngaoundere,Adamaoua,urban,0.008147585
GSM,624,2,81,17533,0,13.57704163,7.298355103,1000,1,1,1488180878,1488180878,0,POINT (13.577041625977 7.2983551025391),Ngaoundere,Adamaoua,urban,0.007364775
GSM,624,2,81,17551,0,13.55918884,7.527694702,1000,1,1,1427642750,1427642750,0,POINT (13.559188842773 7.5276947021484),Ngaoundere,Adamaoua,urban,0.008886234
GSM,624,2,81,17552,0,13.55781555,7.52494812,1000,1,1,1465706295,1465706295,0,POINT (13.557815551758 7.524948120117201),Ngaoundere,Adamaoua,urban,0.007889783
GSM,624,2,81,17561,0,13.57566833,7.339553833,1000,1,1,1486527533,1486527533,0,POINT (13.575668334961 7.339553833007799),Ngaoundere,Adamaoua,urban,0.004168955
GSM,624,2,81,18653,0,13.59901428,7.32170105,1000,1,1,1488180878,1488180878,0,POINT (13.599014282227 7.321701049804701),Ngaoundere,Adamaoua,urban,0.006744636
GSM,624,2,81,21687,0,13.581505,7.319641,1000,4,1,1484823975,1488519654,0,POINT (13.581505 7.319641000000001),Ngaoundere,Adamaoua,urban,0.007283818
GSM,624,2,81,21688,0,13.57566833,7.301101685,1000,2,1,1488260563,1488519649,0,POINT (13.575668334961 7.301101684570299),Ngaoundere,Adamaoua,urban,0.0060974
GSM,624,2,81,21689,0,13.57841492,7.316207886,1000,3,1,1488260563,1488519654,0,POINT (13.578414916992 7.316207885742201),Ngaoundere,Adamaoua,urban,0.005649557
GSM,624,2,81,21724,0,13.6264801,7.331314087,1000,1,1,1488180878,1488180878,0,POINT (13.626480102539 7.3313140869141),Ngaoundere,Adamaoua,urban,0.007838559
GSM,624,2,81,21725,0,13.59901428,7.32170105,1000,1,1,1488180878,1488180878,0,POINT (13.599014282227 7.321701049804701),Ngaoundere,Adamaoua,urban,0.006176362
GSM,624,2,81,21726,0,13.61412048,7.329940796,1000,1,1,1488180873,1488180873,0,POINT (13.614120483398 7.3299407958984),Ngaoundere,Adamaoua,urban,0.006446025
GSM,624,2,81,21731,0,13.578415,7.317581,1000,3,1,1488260563,1488519608,0,POINT (13.578415 7.317581),Ngaoundere,Adamaoua,urban,0.007063787
GSM,624,2,81,21732,0,13.566742,7.292862,1529,4,1,1458819940,1488519649,0,POINT (13.566742 7.292862),Ngaoundere,Adamaoua,urban,0.009101198
GSM,624,2,81,21733,0,13.57566833,7.292861938,1000,1,1,1488180878,1488180878,0,POINT (13.575668334961 7.2928619384766),Ngaoundere,Adamaoua,urban,0.006446025
GSM,624,2,81,21734,0,13.592834,7.333374,1000,2,1,1484883748,1488180878,0,POINT (13.592834 7.333374000000001),Ngaoundere,Adamaoua,urban,0.008852966
GSM,624,2,81,21735,0,13.582993,7.328568,1000,3,1,1484883748,1488519608,0,POINT (13.582993 7.328567999999999),Ngaoundere,Adamaoua,urban,0.007565913
GSM,624,2,81,21736,0,13.581848,7.336121,1000,2,1,1484883748,1486527533,0,POINT (13.581848 7.336121),Ngaoundere,Adamaoua,urban,0.005925821
GSM,624,2,81,21738,0,13.55781555,7.52494812,1000,1,1,1427642690,1427642690,0,POINT (13.557815551758 7.524948120117201),Ngaoundere,Adamaoua,urban,0.007539584
GSM,624,2,81,21739,0,13.54270935,7.421951294,1000,1,1,1457853566,1457853566,0,POINT (13.542709350586 7.421951293945299),Ngaoundere,Adamaoua,urban,0.006446025
GSM,624,2,81,21751,0,13.582191,7.319641,1000,4,1,1484823975,1488519654,0,POINT (13.582191 7.319641000000001),Ngaoundere,Adamaoua,urban,0.007889783
GSM,624,2,81,21752,0,13.574638,7.318611,1000,4,1,1466888746,1488519649,0,POINT (13.574638 7.318611),Ngaoundere,Adamaoua,urban,0.005435639
GSM,624,2,81,21753,0,13.572464,7.31987,1215,3,1,1484823975,1488519649,0,POINT (13.572464 7.31987),Ngaoundere,Adamaoua,urban,0.000274402
GSM,624,2,81,21795,0,13.54682922,7.410964966,1000,1,1,1457853566,1457853566,0,POINT (13.546829223633 7.410964965820299),Ngaoundere,Adamaoua,urban,0.005432736
GSM,624,2,81,21843,0,13.582191,7.319641,1000,4,1,1484823975,1488519654,0,POINT (13.582191 7.319641000000001),Ngaoundere,Adamaoua,urban,0.006025036
GSM,624,2,81,21883,0,13.571548,7.3526,1000,2,1,1487129100,1489992293,0,POINT (13.571548 7.3526),Ngaoundere,Adamaoua,urban,0.003929906
GSM,624,2,81,21885,0,13.568802,7.320328,1000,2,1,1484823975,1488180878,0,POINT (13.568802 7.320328),Ngaoundere,Adamaoua,urban,0.008847248
GSM,624,2,81,21931,0,13.567429,7.303848,1971,3,1,1484823975,1488519649,0,POINT (13.567429 7.303847999999999),Ngaoundere,Adamaoua,urban,0.000938056
GSM,624,2,81,21932,0,13.56880188,7.294235229,1000,1,1,1488180878,1488180878,0,POINT (13.568801879883 7.294235229492201),Ngaoundere,Adamaoua,urban,0.000704847
GSM,624,2,81,21933,0,13.559189,7.307282,1054,2,1,1484823975,1488180878,0,POINT (13.559189 7.307282000000001),Ngaoundere,Adamaoua,urban,0.002285615
GSM,624,2,81,21934,0,13.60725403,7.325820923,1000,1,1,1488180878,1488180878,0,POINT (13.60725402832 7.3258209228516),Ngaoundere,Adamaoua,urban,0.005082494
GSM,624,2,81,21935,0,13.585968,7.316895,1000,2,1,1484823975,1488180878,0,POINT (13.585968 7.316895),Ngaoundere,Adamaoua,urban,0.00217021
GSM,624,2,81,22301,0,13.58528137,7.298355103,1000,1,1,1488180878,1488180878,0,POINT (13.58528137207 7.2983551025391),Ngaoundere,Adamaoua,urban,0.001659227
GSM,624,2,81,22302,0,13.57978821,7.296981812,1000,1,1,1488180878,1488180878,0,POINT (13.579788208008 7.2969818115234),Ngaoundere,Adamaoua,urban,0.003063439
GSM,624,2,81,22303,0,13.57978821,7.296981812,1000,1,1,1488180878,1488180878,0,POINT (13.579788208008 7.2969818115234),Ngaoundere,Adamaoua,urban,0.000216421
GSM,624,2,81,22308,0,13.55781555,7.52494812,1000,1,1,1465723598,1465723598,0,POINT (13.557815551758 7.524948120117201),Ngaoundere,Adamaoua,urban,0.000320581
GSM,624,2,81,22309,0,13.54270935,7.421951294,1000,1,1,1457853566,1457853566,0,POINT (13.542709350586 7.421951293945299),Ngaoundere,Adamaoua,urban,0.00481472
GSM,624,2,81,22311,0,13.57566833,7.339553833,1000,1,1,1486527533,1486527533,0,POINT (13.575668334961 7.339553833007799),Ngaoundere,Adamaoua,urban,0.003164828
GSM,624,2,81,22827,0,13.59901428,7.32170105,1000,1,1,1488180878,1488180878,0,POINT (13.599014282227 7.321701049804701),Ngaoundere,Adamaoua,urban,0.001194215
GSM,624,2,81,23471,0,13.62098694,7.329940796,1000,1,1,1488180873,1488180873,0,POINT (13.620986938477 7.3299407958984),Ngaoundere,Adamaoua,urban,0.003874691
GSM,624,2,81,23472,0,13.61412048,7.329940796,1000,1,1,1488180873,1488180873,0,POINT (13.614120483398 7.3299407958984),Ngaoundere,Adamaoua,urban,0.001286413
GSM,624,2,81,40581,0,13.551636,7.387619,1000,4,1,1382977588,1382977588,0,POINT (13.551636 7.387619),Ngaoundere,Adamaoua,urban,0.006837566
GSM,624,2,81,41231,0,13.58665466,7.329940796,1000,1,1,1488519608,1488519608,0,POINT (13.586654663086 7.3299407958984),Ngaoundere,Adamaoua,urban,0.006837566
GSM,624,2,81,41232,0,13.57978821,7.328567505,1000,1,1,1488519654,1488519654,0,POINT (13.579788208008 7.328567504882799),Ngaoundere,Adamaoua,urban,0.006837566
GSM,624,2,81,41233,0,13.57978821,7.328567505,1000,1,1,1488519608,1488519608,0,POINT (13.579788208008 7.328567504882799),Ngaoundere,Adamaoua,urban,0.003791671
GSM,624,2,81,41291,0,13.58390808,7.320327759,1000,2,1,1488260565,1488519649,0,POINT (13.583908081055 7.3203277587891),Ngaoundere,Adamaoua,urban,0.003517523
GSM,624,2,81,41292,0,13.582535,7.319641,1000,4,1,1484823975,1488519654,0,POINT (13.582535 7.319641000000001),Ngaoundere,Adamaoua,urban,0.003542572
GSM,624,2,81,41293,0,13.58253479,7.325820923,1000,1,1,1488519654,1488519654,0,POINT (13.582534790039 7.3258209228516),Ngaoundere,Adamaoua,urban,0.015769994
GSM,624,2,81,41462,0,13.5509491,7.405471802,1000,1,1,1457853566,1457853566,0,POINT (13.55094909668 7.405471801757799),Ngaoundere,Adamaoua,urban,0.003517523
GSM,624,2,81,41463,0,13.54545593,7.412338257,1000,1,1,1457853533,1457853533,0,POINT (13.545455932617 7.4123382568359),Ngaoundere,Adamaoua,urban,0.006837566
GSM,624,2,81,41471,0,13.59901428,7.32170105,1000,1,1,1488180878,1488180878,0,POINT (13.599014282227 7.321701049804701),Ngaoundere,Adamaoua,urban,0.001646774
GSM,624,2,81,41472,0,13.583565,7.319641,1000,4,1,1484823975,1488519654,0,POINT (13.583565 7.319641000000001),Ngaoundere,Adamaoua,urban,0.001318401
GSM,624,2,81,41473,0,13.55781555,7.502975464,1000,1,1,1427642718,1427642718,0,POINT (13.557815551758 7.502975463867201),Ngaoundere,Adamaoua,urban,0.008030753
GSM,624,2,81,41581,0,13.576584,7.318039,1000,3,1,1466888746,1488519649,0,POINT (13.576584 7.318039),Ngaoundere,Adamaoua,urban,0.003862087
GSM,624,2,81,41582,0,13.573608,7.305222,1000,2,1,1488260565,1488519649,0,POINT (13.573608 7.305222000000001),Ngaoundere,Adamaoua,urban,0.008286846
GSM,624,2,81,41583,0,13.573837,7.318954,1000,3,1,1466888746,1488519649,0,POINT (13.573837 7.318954),Ngaoundere,Adamaoua,urban,0.00082236
GSM,624,2,81,41593,0,13.54270935,7.421951294,1000,1,1,1457853566,1457853566,0,POINT (13.542709350586 7.421951293945299),Ngaoundere,Adamaoua,urban,0.003218123
GSM,624,2,81,41651,0,13.58345,7.31987,1000,3,1,1484823975,1488519649,0,POINT (13.58345 7.31987),Ngaoundere,Adamaoua,urban,0.0005471
GSM,624,2,81,41652,0,13.58253479,7.318954468,1000,3,1,1488260565,1488519654,0,POINT (13.582534790039 7.3189544677734),Ngaoundere,Adamaoua,urban,0.00481472
GSM,624,2,81,41653,0,13.582535,7.31987,1000,3,1,1484823975,1488519654,0,POINT (13.582535 7.31987),Ngaoundere,Adamaoua,urban,0.000341417
GSM,624,2,81,41661,0,13.58802795,7.331314087,1000,1,1,1488519608,1488519608,0,POINT (13.588027954102 7.3313140869141),Ngaoundere,Adamaoua,urban,0.000228909
GSM,624,2,81,41662,0,13.58665466,7.329940796,1000,1,1,1488519608,1488519608,0,POINT (13.586654663086 7.3299407958984),Ngaoundere,Adamaoua,urban,0.000348231
GSM,624,2,81,41663,0,13.585968,7.333374,1000,2,1,1484883748,1488519608,0,POINT (13.585968 7.333374000000001),Ngaoundere,Adamaoua,urban,0.002005901
GSM,624,2,81,41703,0,13.57566833,7.339553833,1000,1,1,1486527533,1486527533,0,POINT (13.575668334961 7.339553833007799),Ngaoundere,Adamaoua,urban,0.001864361
GSM,624,2,80,101,0,11.468124,3.836746,1000,3,1,1472060291,1473417518,0,POINT (11.468124 3.836746),Yaounde,Centre,urban,0.001561706
GSM,624,2,80,102,0,11.468353,3.837662,1000,2,1,1472382324,1473417518,0,POINT (11.468353 3.837662),Yaounde,Centre,urban,0.000117551
GSM,624,2,80,103,0,11.4608,3.841095,1000,2,1,1471444386,1473417518,0,POINT (11.4608 3.841095),Yaounde,Centre,urban,0.00013935
GSM,624,2,80,112,0,11.49238586,3.865127563,1000,1,1,1477541273,1477541273,0,POINT (11.492385864258 3.8651275634766),Yaounde,Centre,urban,0.000174605
GSM,624,2,80,1819,0,11.486206,3.836975,1000,2,1,1473516406,1475330548,0,POINT (11.486206 3.836975),Yaounde,Centre,urban,0.000478201
GSM,624,2,80,5521,0,11.48551941,3.836288452,1000,2,1,1473516406,1475330548,0,POINT (11.48551940918 3.8362884521484),Yaounde,Centre,urban,0.000462865
GSM,624,2,80,5522,0,11.485519,3.836975,1000,2,1,1473516406,1475330548,0,POINT (11.485519 3.836975),Yaounde,Centre,urban,0.000611344
GSM,624,2,80,7004,0,11.485519,3.836746,1000,3,1,1473516406,1477214142,0,POINT (11.485519 3.836746),Yaounde,Centre,urban,0.000338357
GSM,624,2,80,7005,0,11.485519,3.836288,1000,3,1,1466708412,1477214142,0,POINT (11.485519 3.836288),Yaounde,Centre,urban,0.002277799
GSM,624,2,80,7006,0,11.485519,3.836746,1000,3,1,1473516406,1477214142,0,POINT (11.485519 3.836746),Yaounde,Centre,urban,0.00144565
GSM,624,2,80,9371,0,11.479242,3.847471,1000,7,1,1469363209,1475330548,0,POINT (11.479242 3.847471),Yaounde,Centre,urban,0.003837678
GSM,624,2,80,9372,0,11.473846,3.836288,1000,2,1,1472382324,1473493581,0,POINT (11.473846 3.836288),Yaounde,Centre,urban,0.001927064
GSM,624,2,80,9373,0,11.468353,3.839722,1000,4,1,1472060291,1473493581,0,POINT (11.468353 3.839722),Yaounde,Centre,urban,0.002168831
GSM,624,2,80,9672,0,11.480484,3.84819,1000,3,1,1470488898,1472359906,0,POINT (11.480484 3.84819),Yaounde,Centre,urban,0.02496707
GSM,624,2,80,9721,0,11.482315,3.849106,1000,3,1,1469363209,1471355357,0,POINT (11.482315 3.849106),Yaounde,Centre,urban,0.027901036
GSM,624,2,80,9722,0,11.482315,3.849564,1000,3,1,1469363209,1471355357,0,POINT (11.482315 3.849564),Yaounde,Centre,urban,0.004666978
GSM,624,2,80,10421,0,11.488953,3.875427,1000,2,1,1473170874,1473170874,0,POINT (11.488953 3.875427),Yaounde,Centre,urban,0.005752995
GSM,624,2,80,10422,0,11.486893,3.871078,1000,3,1,1472474299,1473170874,0,POINT (11.486893 3.871078),Yaounde,Centre,urban,0.000919959
GSM,624,2,80,10423,0,11.489639,3.875427,1000,2,1,1473170874,1473170874,0,POINT (11.489639 3.875427),Yaounde,Centre,urban,0.001908243
GSM,624,2,80,10441,0,11.48963928,3.865127563,1000,1,1,1477541273,1477541273,0,POINT (11.489639282227 3.8651275634766),Yaounde,Centre,urban,6.99E-05
GSM,624,2,80,10442,0,11.48963928,3.863754272,1000,3,1,1476180451,1479032384,0,POINT (11.489639282227 3.8637542724609),Yaounde,Centre,urban,0.00067111
GSM,624,2,80,10443,0,11.486893,3.866501,1000,2,1,1472474300,1476156734,0,POINT (11.486893 3.866501),Yaounde,Centre,urban,5.51E-05
GSM,624,2,80,10461,0,11.487579,3.854141,1000,2,1,1471444386,1478748969,0,POINT (11.487579 3.854141),Yaounde,Centre,urban,0.027901036
GSM,624,2,80,10462,0,11.48002625,3.852767944,1000,1,1,1471355357,1471355357,0,POINT (11.480026245117 3.8527679443359),Yaounde,Centre,urban,0.026567669
GSM,624,2,80,18731,0,11.47315979,3.871994019,1000,2,1,1475680324,1477036092,0,POINT (11.473159790039 3.8719940185547),Yaounde,Centre,urban,0.029122079
GSM,624,2,80,18733,0,11.47041321,3.871994019,1000,1,1,1473301394,1473301394,0,POINT (11.470413208008 3.8719940185547),Yaounde,Centre,urban,0.007876295
GSM,624,2,80,18781,0,11.45805359,3.840408325,1000,1,1,1471355357,1471355357,0,POINT (11.458053588867 3.8404083251953),Yaounde,Centre,urban,0.006803924
GSM,624,2,80,18783,0,11.44569397,3.86100769,1000,1,1,1475375653,1475375653,0,POINT (11.445693969727 3.8610076904297),Yaounde,Centre,urban,0.0080572
GSM,624,2,80,18831,0,11.49238586,3.844528198,1000,1,1,1471925212,1471925212,0,POINT (11.492385864258 3.8445281982422),Yaounde,Centre,urban,0.01102068
GSM,624,2,80,18832,0,11.48551941,3.836288452,1000,1,1,1475330548,1475330548,0,POINT (11.48551940918 3.8362884521484),Yaounde,Centre,urban,0.028793786
GSM,624,2,80,18901,0,11.49650574,3.871994019,1000,1,1,1469419069,1469419069,0,POINT (11.496505737305 3.8719940185547),Yaounde,Centre,urban,0.000654358
GSM,624,2,80,18902,0,11.495819,3.872681,1000,2,1,1469444064,1473170874,0,POINT (11.495819 3.872681),Yaounde,Centre,urban,0.000262583
GSM,624,2,80,18903,0,11.49650574,3.871994019,1000,1,1,1469419069,1469419069,0,POINT (11.496505737305 3.8719940185547),Yaounde,Centre,urban,0.000377272
GSM,624,2,80,20907,0,11.488609,3.839035,1281,4,1,1469225192,1477214142,0,POINT (11.488609 3.839035),Yaounde,Centre,urban,0.000695295
GSM,624,2,80,20908,0,11.485062,3.833542,1000,3,1,1466708412,1477214142,0,POINT (11.485062 3.833542),Yaounde,Centre,urban,0.001334806
GSM,624,2,80,20909,0,11.48551941,3.836288452,1000,2,1,1475353331,1477214142,0,POINT (11.48551940918 3.8362884521484),Yaounde,Centre,urban,0.044069925
GSM,624,2,80,20924,0,11.475563,3.841095,1107,4,1,1471444387,1478783538,0,POINT (11.475563 3.841095),Yaounde,Centre,urban,0.044069925
GSM,624,2,80,20925,0,11.462173,3.840866,1000,3,1,1471444387,1473417518,0,POINT (11.462173 3.840866000000001),Yaounde,Centre,urban,0.044069925
GSM,624,2,80,20926,0,11.463547,3.839951,1000,3,1,1471444387,1473417518,0,POINT (11.463547 3.839951),Yaounde,Centre,urban,0.044069925
GSM,624,2,80,20991,0,11.482498,3.848373,1000,5,1,1469363209,1475330548,0,POINT (11.482498 3.848373),Yaounde,Centre,urban,0.000884435
GSM,624,2,80,20992,0,11.486206,3.841782,1856,4,1,1471441447,1473493581,0,POINT (11.486206 3.841782),Yaounde,Centre,urban,0.004570315
GSM,624,2,80,20993,0,11.46904,3.837662,1000,2,1,1472060291,1472359906,0,POINT (11.46904 3.837662),Yaounde,Centre,urban,0.000430937
GSM,624,2,80,21167,0,11.481857,3.849106,1000,3,1,1469363209,1471355357,0,POINT (11.481857 3.849106),Yaounde,Centre,urban,0.011578838
GSM,624,2,80,21168,0,11.48277283,3.848648071,1000,1,1,1470466316,1470466316,0,POINT (11.482772827148 3.8486480712891),Yaounde,Centre,urban,0.007159294
GSM,624,2,80,21169,0,11.48139954,3.850021362,1000,1,1,1474167859,1474167859,0,POINT (11.481399536133 3.8500213623047),Yaounde,Centre,urban,0.007159294
GSM,624,2,80,21411,0,11.492386,3.862106,1000,5,1,1469444064,1478783538,0,POINT (11.492386 3.862106),Yaounde,Centre,urban,0.001293098
GSM,624,2,80,21412,0,11.482315,3.849564,1000,3,1,1470488898,1475330548,0,POINT (11.482315 3.849564),Yaounde,Centre,urban,0.003273301
GSM,624,2,80,21413,0,11.48002625,3.852767944,1000,1,1,1471355357,1471355357,0,POINT (11.480026245117 3.8527679443359),Yaounde,Centre,urban,0.00437792
GSM,624,2,80,21858,0,11.48551941,3.836288452,1000,1,1,1475330548,1475330548,0,POINT (11.48551940918 3.8362884521484),Yaounde,Centre,urban,0.002465674
GSM,624,2,80,22794,0,11.47315979,3.871994019,1000,1,1,1473301394,1473301394,0,POINT (11.473159790039 3.8719940185547),Yaounde,Centre,urban,0.000590817
GSM,624,2,80,22916,0,11.4868927,3.87336731,1000,1,1,1469419069,1469419069,0,POINT (11.486892700195 3.8733673095703),Yaounde,Centre,urban,0.000178935
GSM,624,2,80,23001,0,11.49650574,3.862380981,1000,1,1,1479032384,1479032384,0,POINT (11.496505737305 3.8623809814453),Yaounde,Centre,urban,0.000789047
GSM,624,2,80,23002,0,11.48002625,3.852767944,1000,1,1,1471355357,1471355357,0,POINT (11.480026245117 3.8527679443359),Yaounde,Centre,urban,0.000590817
GSM,624,2,80,23062,0,11.50062561,3.856887817,1000,1,1,1476685874,1476685874,0,POINT (11.500625610352 3.8568878173828),Yaounde,Centre,urban,0.000550634
GSM,624,2,80,23074,0,11.490326,3.876114,1000,2,1,1473170874,1473170874,0,POINT (11.490326 3.876114),Yaounde,Centre,urban,8.92E-05
GSM,624,2,80,23075,0,11.49101257,3.876113892,1000,1,1,1473170874,1473170874,0,POINT (11.491012573242 3.8761138916016),Yaounde,Centre,urban,0.000464601
GSM,624,2,80,23076,0,11.490097,3.875198,1000,3,1,1473215668,1476685874,0,POINT (11.490097 3.875198),Yaounde,Centre,urban,0.000847551
GSM,624,2,80,23077,0,11.492729,3.864098,1000,4,1,1476143851,1479032384,0,POINT (11.492729 3.864098),Yaounde,Centre,urban,0.003698003
GSM,624,2,80,23078,0,11.48963928,3.863754272,1000,3,1,1475485517,1477541273,0,POINT (11.489639282227 3.8637542724609),Yaounde,Centre,urban,0.001355009
GSM,624,2,80,23079,0,11.487579,3.865128,1000,2,1,1475680324,1476156734,0,POINT (11.487579 3.865128),Yaounde,Centre,urban,0.000757987
GSM,624,2,80,23211,0,11.46492004,3.841781616,1000,1,1,1472359906,1472359906,0,POINT (11.464920043945 3.8417816162109),Yaounde,Centre,urban,0.001678637
GSM,624,2,80,23212,0,11.45805359,3.840408325,1000,1,1,1475375817,1475375817,0,POINT (11.458053588867 3.8404083251953),Yaounde,Centre,urban,0.011509579
GSM,624,2,80,23213,0,11.45805359,3.840408325,1000,1,1,1471355357,1471355357,0,POINT (11.458053588867 3.8404083251953),Yaounde,Centre,urban,0.007095087
GSM,624,2,80,23292,0,11.4868927,3.837661743,1000,1,1,1473493581,1473493581,0,POINT (11.486892700195 3.8376617431641),Yaounde,Centre,urban,0.000229807
GSM,624,2,80,23351,0,11.49238586,3.844528198,1000,1,1,1471925212,1471925212,0,POINT (11.492385864258 3.8445281982422),Yaounde,Centre,urban,0.008096849
GSM,624,2,80,23371,0,11.49787903,3.87336731,1000,1,1,1469419069,1469419069,0,POINT (11.49787902832 3.8733673095703),Yaounde,Centre,urban,0.003504184
GSM,624,2,80,23372,0,11.49650574,3.871994019,1000,1,1,1469419069,1469419069,0,POINT (11.496505737305 3.8719940185547),Yaounde,Centre,urban,0.002446313
GSM,624,2,80,23373,0,11.495819,3.872681,1000,2,1,1469444065,1473170874,0,POINT (11.495819 3.872681),Yaounde,Centre,urban,0.005149735
GSM,624,2,79,2682,0,11.56929016,3.840408325,1000,1,1,1470828264,1470828264,0,POINT (11.569290161133 3.8404083251953),Yaounde,Centre,urban,0.001286413
GSM,624,2,79,2683,0,11.560364,3.840408,1000,2,1,1470866454,1472439127,0,POINT (11.560364 3.840408),Yaounde,Centre,urban,0.010643861
GSM,624,2,79,9191,0,11.56791687,3.880233765,1000,1,1,1467132373,1467132373,0,POINT (11.567916870117 3.8802337646484),Yaounde,Centre,urban,0.012237329
GSM,624,2,79,9291,0,11.53770447,3.83354187,1000,1,1,1473734484,1473734484,0,POINT (11.537704467773 3.8335418701172),Yaounde,Centre,urban,0.000481954
GSM,624,2,79,9292,0,11.538162,3.828964,1000,3,1,1465033640,1477251616,0,POINT (11.538162 3.828964),Yaounde,Centre,urban,0.026071272
GSM,624,2,79,9293,0,11.537704,3.830109,1000,2,1,1473808305,1477251616,0,POINT (11.537704 3.830109),Yaounde,Centre,urban,0.000481954
GSM,624,2,79,9621,0,11.56517029,3.852767944,1000,1,1,1473650792,1473650792,0,POINT (11.565170288086 3.8527679443359),Yaounde,Centre,urban,0.003087929
GSM,624,2,79,9622,0,11.56929016,3.840408325,1000,1,1,1470828223,1470828223,0,POINT (11.569290161133 3.8404083251953),Yaounde,Centre,urban,0.025416277
GSM,624,2,79,9623,0,11.53633118,3.852767944,1000,4,1,1468674335,1473650792,0,POINT (11.536331176758 3.8527679443359),Yaounde,Centre,urban,0.003793408
GSM,624,2,79,9741,0,11.539993,3.851852,1000,3,1,1467720494,1473650792,0,POINT (11.539993 3.851852),Yaounde,Centre,urban,0.000238766
GSM,624,2,79,9742,0,11.537018,3.849335,1000,4,1,1467720494,1471918288,0,POINT (11.537018 3.849335),Yaounde,Centre,urban,0.00332626
GSM,624,2,79,9743,0,11.537704,3.851395,1000,5,1,1467720494,1471918288,0,POINT (11.537704 3.851395),Yaounde,Centre,urban,0.003540786
GSM,624,2,79,9762,0,11.605682,3.801956,1000,2,1,1466530837,1466576279,0,POINT (11.605682 3.801956),Yaounde,Centre,urban,0.012344359
GSM,624,2,79,9842,0,11.53770447,3.850021362,1000,1,1,1471918036,1471918036,0,POINT (11.537704467773 3.8500213623047),Yaounde,Centre,urban,0.014184266
GSM,624,2,79,9843,0,11.539764,3.852081,1000,2,1,1467720494,1471918288,0,POINT (11.539764 3.852081),Yaounde,Centre,urban,0.006776733
GSM,624,2,79,10333,0,11.54045105,3.83354187,1000,1,1,1471918200,1471918200,0,POINT (11.540451049805 3.8335418701172),Yaounde,Centre,urban,0.001238879
GSM,624,2,79,12872,0,11.61186218,3.79234314,1000,1,1,1466576279,1466576279,0,POINT (11.611862182617 3.7923431396484),Yaounde,Centre,urban,0.000850215
GSM,624,2,79,12873,0,11.580963,3.917313,2670,2,1,1467842745,1472370736,0,POINT (11.580963 3.917313),Okoa,Centre,rural,7.50E-05
GSM,624,2,79,18352,0,11.60636902,3.915939331,1000,1,1,1467822218,1467822218,0,POINT (11.606369018555 3.9159393310547),Okoa,Centre,rural,0.014133741
GSM,624,2,79,18353,0,11.549377,3.879547,1000,2,1,1461445640,1474512774,0,POINT (11.549377 3.879547),Yaounde,Centre,urban,7.11E-05
GSM,624,2,79,18431,0,11.602249,3.807449,1000,2,1,1466530837,1466576279,0,POINT (11.602249 3.807449),Yaounde,Centre,urban,0.008078329
GSM,624,2,79,18432,0,11.603622,3.804703,1000,2,1,1466530837,1466576279,0,POINT (11.603622 3.804703),Yaounde,Centre,urban,0.006392185
GSM,624,2,79,18712,0,11.56517029,3.852767944,1000,1,1,1473650792,1473650792,0,POINT (11.565170288086 3.8527679443359),Yaounde,Centre,urban,0.002869699
GSM,624,2,79,22325,0,11.54045105,3.83354187,1000,1,1,1471918200,1471918200,0,POINT (11.540451049805 3.8335418701172),Yaounde,Centre,urban,0.008078329
GSM,624,2,79,22632,0,11.613236,3.889847,3000,2,1,1467842745,1472439127,0,POINT (11.613236 3.889847),Okoa,Centre,rural,0.008078329
GSM,624,2,79,22698,0,11.603622,3.804703,1000,2,1,1466530837,1466576279,0,POINT (11.603622 3.804703),Yaounde,Centre,urban,0.008078329
GSM,624,2,79,22788,0,11.56723,3.846588,1000,2,1,1470866454,1473650792,0,POINT (11.56723 3.846588),Yaounde,Centre,urban,0.008078329
GSM,624,2,79,22985,0,11.53770447,3.825302124,1000,1,1,1477251616,1477251616,0,POINT (11.537704467773 3.8253021240234),Yaounde,Centre,urban,0.002154532
GSM,624,2,79,22992,0,11.59812927,3.810195923,1000,1,1,1480308517,1480308517,0,POINT (11.598129272461 3.8101959228516),Yaounde,Centre,urban,0.000787768
GSM,624,2,79,22993,0,11.51573181,3.866500854,1000,1,1,1485185384,1485185384,0,POINT (11.515731811523 3.8665008544922),Yaounde,Centre,urban,0.00747081
GSM,624,2,79,22997,0,11.57478333,3.880233765,1000,1,1,1467131389,1467131389,0,POINT (11.574783325195 3.8802337646484),Yaounde,Centre,urban,0.003669566
GSM,624,2,79,23007,0,11.549377,3.858261,1000,2,1,1471939554,1473650792,0,POINT (11.549377 3.858261),Yaounde,Centre,urban,0.006787409
GSM,624,2,79,23008,0,11.52809143,3.773117065,1000,1,1,1477654117,1477654117,0,POINT (11.528091430664 3.7731170654297),Yaounde,Centre,urban,0.000100635
