radio,mcc,mnc,lac,cid,cgi,unit,lon,lat,range,samples,changeable,created,updated,averageSignal,geometry,City,Region
GSM,624,1,204,5237,62401CC1475,0,11.535645,3.865128,1000,2,1,1458637839,1488168216,0,POINT (11.535645 3.865128),Yaounde,Centre
GSM,624,1,204,5331,62401CC14D3,0,11.5486908,3.877487183,1000,1,1,1451571438,1451571438,0,POINT (11.548690795898 3.8774871826172),Yaounde,Centre
GSM,624,2,204,5332,62402CC14D4,0,11.55281067,3.869247437,1000,1,1,1359308070,1359308070,0,POINT (11.552810668945 3.8692474365234),Yaounde,Centre
GSM,624,1,204,5332,62401CC14D4,0,11.571865,3.875942,1000,16,1,1458637839,1482071684,0,POINT (11.571865 3.875942),Yaounde,Centre
GSM,624,2,204,5333,62402CC14D5,0,11.55281067,3.869247437,1000,1,1,1359308070,1359308070,0,POINT (11.552810668945 3.8692474365234),Yaounde,Centre
GSM,624,1,204,5333,62401CC14D5,0,11.56778,3.878586,1000,10,1,1458637839,1481678461,0,POINT (11.56778 3.878586),Yaounde,Centre
GSM,624,2,204,5335,62402CC14D7,0,11.55281067,3.869247437,1000,1,1,1359308070,1359308070,0,POINT (11.552810668945 3.8692474365234),Yaounde,Centre
GSM,624,2,204,5336,62402CC14D8,0,11.55281067,3.869247437,1000,1,1,1359308069,1359308069,0,POINT (11.552810668945 3.8692474365234),Yaounde,Centre
GSM,624,1,204,5336,62401CC14D8,0,11.57203674,3.874740601,1000,4,1,1465642047,1480823270,0,POINT (11.572036743164 3.8747406005859),Yaounde,Centre
GSM,624,2,204,5337,62402CC14D9,0,11.55281067,3.869247437,1000,1,1,1359308070,1359308070,0,POINT (11.552810668945 3.8692474365234),Yaounde,Centre
GSM,624,1,204,5421,62401CC152D,0,11.547317,3.890533,1000,2,1,1358609371,1453638743,0,POINT (11.547317 3.890533),Yaounde,Centre
GSM,624,1,204,5422,62401CC152E,0,11.543655,3.882523,1551,3,1,1359211902,1453638743,0,POINT (11.543655 3.882523),Yaounde,Centre
GSM,624,1,204,5423,62401CC152F,0,11.5486908,3.880233765,1000,1,1,1426049297,1426049297,0,POINT (11.548690795898 3.8802337646484),Yaounde,Centre
GSM,624,1,204,5425,62401CC1531,0,11.545944,3.8871,1363,2,1,1359212086,1453638743,0,POINT (11.545944 3.8871),Yaounde,Centre
GSM,624,1,204,5426,62401CC1532,0,11.543472,3.884903,1064,5,1,1358609229,1453638743,0,POINT (11.543472 3.884903),Yaounde,Centre
GSM,624,1,204,5427,62401CC1533,0,11.54045105,3.876113892,1000,1,1,1360488338,1360488338,0,POINT (11.540451049805 3.8761138916016),Yaounde,Centre
GSM,624,1,204,5432,62401CC1538,0,11.52259827,3.889846802,1000,1,1,1451571505,1451571505,0,POINT (11.522598266602 3.8898468017578),Yaounde,Centre
GSM,624,1,204,5433,62401CC1539,0,11.51985168,3.888473511,1000,1,1,1453257249,1453257249,0,POINT (11.51985168457 3.8884735107422),Yaounde,Centre
GSM,624,1,204,5436,62401CC153C,0,11.52259827,3.889846802,1000,1,1,1451571505,1451571505,0,POINT (11.522598266602 3.8898468017578),Yaounde,Centre
GSM,624,1,204,5437,62401CC153D,0,11.52259827,3.889846802,1000,1,1,1451571505,1451571505,0,POINT (11.522598266602 3.8898468017578),Yaounde,Centre
GSM,624,1,204,6017,62401CC1781,0,11.53770447,3.850021362,1000,1,1,1384172882,1384172882,0,POINT (11.537704467773 3.8500213623047),Yaounde,Centre
GSM,624,1,204,8181,62401CC1FF5,0,11.532613,3.865937,1926,7,1,1458637839,1494794745,0,POINT (11.532613 3.865937),Yaounde,Centre
GSM,624,1,204,8182,62401CC1FF6,0,11.551895,3.851852,1000,3,1,1458637839,1490094640,0,POINT (11.551895 3.851852),Yaounde,Centre
GSM,624,1,204,8183,62401CC1FF7,0,11.538391,3.852768,1000,2,1,1458637839,1467863511,0,POINT (11.538391 3.852768),Yaounde,Centre
GSM,624,1,204,8185,62401CC1FF9,0,11.54274,3.862381,1000,3,1,1485535685,1487325868,0,POINT (11.54274 3.862381),Yaounde,Centre
GSM,624,1,204,8186,62401CC1FFA,0,11.552811,3.850708,1000,2,1,1458637839,1490094640,0,POINT (11.552811 3.850708),Yaounde,Centre
GSM,624,1,204,8187,62401CC1FFB,0,11.52809143,3.844528198,1000,1,1,1458089166,1458089166,0,POINT (11.528091430664 3.8445281982422),Yaounde,Centre
GSM,624,1,204,8361,62401CC20A9,0,11.541779,3.875635,1000,14,1,1473190890,1506003784,0,POINT (11.541779 3.875635),Yaounde,Centre
GSM,624,1,204,8362,62401CC20AA,-1,11.543272,3.874852,1000,23,1,1505994683,1506005457,0,POINT (11.543272 3.874852),Yaounde,Centre
GSM,624,1,204,8363,62401CC20AB,-1,11.543363,3.874824,1000,3,1,1505999477,1505999477,0,POINT (11.543363 3.874824),Yaounde,Centre
UMTS,624,1,204,8366,62401CC20AE,0,11.53358459,3.878860474,1000,1,1,1491880675,1491880675,0,POINT (11.533584594727 3.8788604736328),Yaounde,Centre
GSM,624,1,204,9601,62401CC2581,0,11.51023865,3.88710022,1000,3,1,1480992681,1482122899,0,POINT (11.510238647461 3.8871002197266),Yaounde,Centre
GSM,624,1,204,11071,62401CC2B3F,0,11.56654358,3.892593384,1000,1,1,1453638743,1453638743,0,POINT (11.566543579102 3.8925933837891),Yaounde,Centre
GSM,624,1,204,11072,62401CC2B40,0,11.56654358,3.891220093,1000,1,1,1453638743,1453638743,0,POINT (11.566543579102 3.8912200927734),Yaounde,Centre
GSM,624,1,204,11073,62401CC2B41,0,11.56654358,3.891220093,1000,1,1,1453638743,1453638743,0,POINT (11.566543579102 3.8912200927734),Yaounde,Centre
GSM,624,1,204,11075,62401CC2B43,0,11.56654358,3.891220093,1000,1,1,1453638743,1453638743,0,POINT (11.566543579102 3.8912200927734),Yaounde,Centre
GSM,624,1,204,11076,62401CC2B44,0,11.56654358,3.891220093,1000,1,1,1453638743,1453638743,0,POINT (11.566543579102 3.8912200927734),Yaounde,Centre
GSM,624,1,204,11077,62401CC2B45,0,11.56654358,3.891220093,1000,1,1,1453638743,1453638743,0,POINT (11.566543579102 3.8912200927734),Yaounde,Centre
GSM,624,1,204,11111,62401CC2B67,0,11.550064,3.883667,1000,4,1,1458637839,1491278490,0,POINT (11.550064 3.883667),Yaounde,Centre
GSM,624,2,204,11111,62402CC2B67,0,11.5486908,3.877487183,1000,1,1,1454391287,1454391287,0,POINT (11.548690795898 3.8774871826172),Yaounde,Centre
GSM,624,1,204,11112,62401CC2B68,0,11.55006409,3.880233765,1000,1,1,1454391287,1454391287,0,POINT (11.550064086914 3.8802337646484),Yaounde,Centre
GSM,624,1,204,11113,62401CC2B69,0,11.549149,3.880234,1000,9,1,1458637839,1491278490,0,POINT (11.549149 3.880234),Yaounde,Centre
GSM,624,2,204,11113,62402CC2B69,0,11.5486908,3.877487183,1000,1,1,1454391287,1454391287,0,POINT (11.548690795898 3.8774871826172),Yaounde,Centre
GSM,624,1,204,11115,62401CC2B6B,0,11.548233,3.878403,1000,3,1,1354697980,1358495105,0,POINT (11.548233 3.878403),Yaounde,Centre
GSM,624,1,204,11116,62401CC2B6C,0,11.546974,3.877487,1126,4,1,1354698596,1355484833,0,POINT (11.546974 3.877487),Yaounde,Centre
GSM,624,1,204,11117,62401CC2B6D,0,11.530151,3.867874,1037,2,1,1355504644,1408433870,0,POINT (11.530151 3.867874),Yaounde,Centre
GSM,624,1,204,11131,62401CC2B7B,0,11.53907776,3.878860474,1000,1,1,1436248010,1436248010,0,POINT (11.539077758789 3.8788604736328),Yaounde,Centre
GSM,624,1,204,11132,62401CC2B7C,0,11.53907776,3.884353638,1000,1,1,1408433870,1408433870,0,POINT (11.539077758789 3.8843536376953),Yaounde,Centre
GSM,624,1,204,11133,62401CC2B7D,0,11.53770447,3.885726929,1000,1,1,1443408438,1443408438,0,POINT (11.537704467773 3.8857269287109),Yaounde,Centre
GSM,624,1,204,12971,62401CC32AB,0,11.550751,3.875427,1000,4,1,1458637839,1481772974,0,POINT (11.550751 3.875427),Yaounde,Centre
GSM,624,2,204,12971,62402CC32AB,0,11.5486908,3.877487183,1000,1,1,1454391287,1454391287,0,POINT (11.548690795898 3.8774871826172),Yaounde,Centre
GSM,624,1,204,12972,62401CC32AC,0,11.560945,3.872417,1000,13,1,1465642047,1482071684,0,POINT (11.560945 3.872417),Yaounde,Centre
GSM,624,1,204,12973,62401CC32AD,0,11.547156,3.865451,1443,17,1,1458637840,1482071684,0,POINT (11.547156 3.865451),Yaounde,Centre
GSM,624,1,204,12975,62401CC32AF,0,11.551094,3.871651,1000,4,1,1458637840,1481772974,0,POINT (11.551094 3.871651),Yaounde,Centre
GSM,624,1,204,12976,62401CC32B0,0,11.552561,3.867749,1000,11,1,1458637840,1481772974,0,POINT (11.552561 3.867749),Yaounde,Centre
GSM,624,1,204,12977,62401CC32B1,0,11.532486,3.855515,1549,5,1,1458637840,1481772974,0,POINT (11.532486 3.855515),Yaounde,Centre
GSM,624,1,204,13161,62401CC3369,0,11.54594421,3.867874146,1000,6,1,1458637840,1481678502,0,POINT (11.545944213867 3.8678741455078),Yaounde,Centre
GSM,624,1,204,13162,62401CC336A,0,11.54457092,3.867874146,1000,4,1,1458637840,1465618752,0,POINT (11.544570922852 3.8678741455078),Yaounde,Centre
GSM,624,1,204,13163,62401CC336B,0,11.545715,3.868103,1000,6,1,1458637840,1473761792,0,POINT (11.545715 3.868103),Yaounde,Centre
GSM,624,1,204,13165,62401CC336D,0,11.54594421,3.867874146,1000,4,1,1458637840,1465618752,0,POINT (11.545944213867 3.8678741455078),Yaounde,Centre
GSM,624,1,204,13166,62401CC336E,0,11.54512,3.867874,1000,5,1,1458637840,1473761792,0,POINT (11.54512 3.867874),Yaounde,Centre
GSM,624,1,204,13167,62401CC336F,0,11.5448,3.868561,1000,6,1,1458637840,1473761792,0,POINT (11.5448 3.868561),Yaounde,Centre
GSM,624,1,204,13301,62401CC33F5,0,11.51573181,3.895339966,1000,1,1,1430839621,1430839621,0,POINT (11.515731811523 3.8953399658203),Yaounde,Centre
GSM,624,1,204,13302,62401CC33F6,0,11.52809143,3.893966675,1000,1,1,1454911275,1454911275,0,POINT (11.528091430664 3.8939666748047),Yaounde,Centre
GSM,624,1,204,13303,62401CC33F7,0,11.51573181,3.895339966,1000,1,1,1430839621,1430839621,0,POINT (11.515731811523 3.8953399658203),Yaounde,Centre
GSM,624,1,204,13305,62401CC33F9,0,11.51573181,3.895339966,1000,1,1,1430839621,1430839621,0,POINT (11.515731811523 3.8953399658203),Yaounde,Centre
GSM,624,1,204,13306,62401CC33FA,0,11.52397156,3.891220093,1000,1,1,1454911275,1454911275,0,POINT (11.523971557617 3.8912200927734),Yaounde,Centre
GSM,624,1,204,13307,62401CC33FB,0,11.51573181,3.895339966,1000,1,1,1430839621,1430839621,0,POINT (11.515731811523 3.8953399658203),Yaounde,Centre
GSM,624,1,204,14151,62401CC3747,0,11.55006409,3.876113892,1000,1,1,1454391287,1454391287,0,POINT (11.550064086914 3.8761138916016),Yaounde,Centre
GSM,624,2,204,14151,62402CC3747,0,11.5486908,3.877487183,1000,1,1,1454391287,1454391287,0,POINT (11.548690795898 3.8774871826172),Yaounde,Centre
GSM,624,1,204,14152,62401CC3748,0,11.55006409,3.878860474,1000,1,1,1451571438,1451571438,0,POINT (11.550064086914 3.8788604736328),Yaounde,Centre
GSM,624,1,204,14153,62401CC3749,0,11.54182434,3.869247437,1000,2,1,1458637840,1473761792,0,POINT (11.54182434082 3.8692474365234),Yaounde,Centre
GSM,624,2,204,14153,62402CC3749,0,11.5486908,3.877487183,1000,1,1,1454391287,1454391287,0,POINT (11.548690795898 3.8774871826172),Yaounde,Centre
GSM,624,1,204,14155,62401CC374B,0,11.55006409,3.878860474,1000,1,1,1451571438,1451571438,0,POINT (11.550064086914 3.8788604736328),Yaounde,Centre
GSM,624,1,204,14156,62401CC374C,0,11.55143738,3.869247437,1000,1,1,1465361944,1465361944,0,POINT (11.55143737793 3.8692474365234),Yaounde,Centre
GSM,624,1,204,14157,62401CC374D,0,11.55006409,3.871994019,1000,1,1,1451571486,1451571486,0,POINT (11.550064086914 3.8719940185547),Yaounde,Centre
GSM,624,1,204,14312,62401CC37E8,0,11.56654358,3.892593384,1000,1,1,1453638743,1453638743,0,POINT (11.566543579102 3.8925933837891),Yaounde,Centre
GSM,624,1,204,14315,62401CC37EB,0,11.57066345,3.913192749,1000,1,1,1443675506,1443675506,0,POINT (11.570663452148 3.9131927490234),Yaounde,Centre
GSM,624,1,204,15531,62401CC3CAB,0,11.542856,3.877352,1000,18,1,1458637840,1506004971,0,POINT (11.542856 3.877352),Yaounde,Centre
GSM,624,1,204,15532,62401CC3CAC,0,11.541017,3.882011,1000,17,1,1458637840,1490941258,0,POINT (11.541017 3.882011),Yaounde,Centre
GSM,624,1,204,15533,62401CC3CAD,0,11.537876,3.879118,1000,16,1,1458637840,1492440643,0,POINT (11.537876 3.879118),Yaounde,Centre
GSM,624,1,204,15535,62401CC3CAF,0,11.543198,3.880692,1000,3,1,1458637840,1491278490,0,POINT (11.543198 3.880692),Yaounde,Centre
GSM,624,1,204,15536,62401CC3CB0,0,11.544113,3.879318,1000,3,1,1458637840,1488168216,0,POINT (11.544113 3.879318),Yaounde,Centre
GSM,624,1,204,15537,62401CC3CB1,0,11.537704,3.880463,1061,6,1,1376980104,1492040046,0,POINT (11.537704 3.880463),Yaounde,Centre
GSM,624,1,204,15561,62401CC3CC9,0,11.55143738,3.884353638,1000,1,1,1453638743,1453638743,0,POINT (11.55143737793 3.8843536376953),Yaounde,Centre
GSM,624,1,204,15562,62401CC3CCA,0,11.55006409,3.884353638,1000,1,1,1451571444,1451571444,0,POINT (11.550064086914 3.8843536376953),Yaounde,Centre
GSM,624,1,204,15563,62401CC3CCB,0,11.55143738,3.885726929,1000,1,1,1452650718,1452650718,0,POINT (11.55143737793 3.8857269287109),Yaounde,Centre
GSM,624,1,204,15565,62401CC3CCD,0,11.55143738,3.885726929,1000,1,1,1451571444,1451571444,0,POINT (11.55143737793 3.8857269287109),Yaounde,Centre
GSM,624,1,204,15566,62401CC3CCE,0,11.55143738,3.885726929,1000,1,1,1451571444,1451571444,0,POINT (11.55143737793 3.8857269287109),Yaounde,Centre
GSM,624,1,204,15567,62401CC3CCF,0,11.55143738,3.884353638,1000,1,1,1452650718,1452650718,0,POINT (11.55143737793 3.8843536376953),Yaounde,Centre
GSM,624,1,204,15723,62401CC3D6B,0,11.537189,3.851395,1000,8,1,1384073176,1384073176,0,POINT (11.537189 3.851395),Yaounde,Centre
GSM,624,1,204,15831,62401CC3DD7,0,11.52946472,3.888473511,1000,1,1,1449458832,1449458832,0,POINT (11.52946472168 3.8884735107422),Yaounde,Centre
GSM,624,1,204,15832,62401CC3DD8,0,11.53083801,3.881607056,1000,1,1,1449458832,1449458832,0,POINT (11.530838012695 3.8816070556641),Yaounde,Centre
GSM,624,1,204,15833,62401CC3DD9,0,11.52946472,3.888473511,1000,1,1,1449458832,1449458832,0,POINT (11.52946472168 3.8884735107422),Yaounde,Centre
GSM,624,1,204,15835,62401CC3DDB,0,11.52946472,3.888473511,1000,1,1,1449458832,1449458832,0,POINT (11.52946472168 3.8884735107422),Yaounde,Centre
GSM,624,1,204,15836,62401CC3DDC,0,11.52946472,3.888473511,1000,1,1,1449458832,1449458832,0,POINT (11.52946472168 3.8884735107422),Yaounde,Centre
GSM,624,1,204,15837,62401CC3DDD,0,11.52397156,3.888473511,1000,1,1,1451126083,1451126083,0,POINT (11.523971557617 3.8884735107422),Yaounde,Centre
GSM,624,1,204,16221,62401CC3F5D,0,11.5486908,3.899459839,1000,1,1,1453638743,1453638743,0,POINT (11.548690795898 3.8994598388672),Yaounde,Centre
GSM,624,1,204,16222,62401CC3F5E,0,11.5473175,3.899459839,1000,1,1,1453638743,1453638743,0,POINT (11.547317504883 3.8994598388672),Yaounde,Centre
GSM,624,1,204,16223,62401CC3F5F,0,11.5473175,3.899459839,1000,1,1,1453638743,1453638743,0,POINT (11.547317504883 3.8994598388672),Yaounde,Centre
GSM,624,1,204,16225,62401CC3F61,0,11.55418396,3.90083313,1000,1,1,1453638743,1453638743,0,POINT (11.554183959961 3.9008331298828),Yaounde,Centre
GSM,624,1,204,16226,62401CC3F62,0,11.5473175,3.899459839,1000,1,1,1453638743,1453638743,0,POINT (11.547317504883 3.8994598388672),Yaounde,Centre
GSM,624,1,204,16227,62401CC3F63,0,11.5473175,3.899459839,1000,1,1,1453638743,1453638743,0,POINT (11.547317504883 3.8994598388672),Yaounde,Centre
GSM,624,1,204,16301,62401CC3FAD,0,11.54319763,3.891220093,1000,1,1,1453876278,1453876278,0,POINT (11.543197631836 3.8912200927734),Yaounde,Centre
GSM,624,1,204,16302,62401CC3FAE,0,11.54319763,3.891220093,1000,1,1,1453876278,1453876278,0,POINT (11.543197631836 3.8912200927734),Yaounde,Centre
GSM,624,1,204,16303,62401CC3FAF,0,11.54319763,3.891220093,1000,1,1,1453876278,1453876278,0,POINT (11.543197631836 3.8912200927734),Yaounde,Centre
GSM,624,1,204,16305,62401CC3FB1,0,11.54319763,3.891220093,1000,1,1,1453554503,1453554503,0,POINT (11.543197631836 3.8912200927734),Yaounde,Centre
GSM,624,1,204,16306,62401CC3FB2,0,11.54319763,3.891220093,1000,1,1,1453876278,1453876278,0,POINT (11.543197631836 3.8912200927734),Yaounde,Centre
GSM,624,1,204,16307,62401CC3FB3,0,11.54319763,3.891220093,1000,1,1,1453554503,1453554503,0,POINT (11.543197631836 3.8912200927734),Yaounde,Centre
GSM,624,1,204,16871,62401CC41E7,0,11.53770447,3.907699585,1000,1,1,1455345053,1455345053,0,POINT (11.537704467773 3.9076995849609),Yaounde,Centre
GSM,624,1,204,16872,62401CC41E8,0,11.54319763,3.891220093,1000,1,1,1453876278,1453876278,0,POINT (11.543197631836 3.8912200927734),Yaounde,Centre
GSM,624,1,204,16873,62401CC41E9,0,11.52946472,3.895339966,1000,1,1,1445917016,1445917016,0,POINT (11.52946472168 3.8953399658203),Yaounde,Centre
GSM,624,1,204,16875,62401CC41EB,0,11.53770447,3.907699585,1000,1,1,1455345053,1455345053,0,POINT (11.537704467773 3.9076995849609),Yaounde,Centre
GSM,624,1,204,16876,62401CC41EC,0,11.54319763,3.902206421,1000,1,1,1455345053,1455345053,0,POINT (11.543197631836 3.9022064208984),Yaounde,Centre
GSM,624,1,204,16877,62401CC41ED,0,11.52946472,3.895339966,1000,1,1,1445917016,1445917016,0,POINT (11.52946472168 3.8953399658203),Yaounde,Centre
GSM,624,1,204,17391,62401CC43EF,0,11.52534485,3.899459839,1000,1,1,1455599339,1455599339,0,POINT (11.525344848633 3.8994598388672),Yaounde,Centre
GSM,624,1,204,17401,62401CC43F9,0,11.540451,3.860321,1000,2,1,1458637840,1465618752,0,POINT (11.540451 3.860321),Yaounde,Centre
GSM,624,1,204,17402,62401CC43FA,-1,11.540815,3.864169,1000,6,1,1506064910,1506065305,0,POINT (11.540815 3.864169),Yaounde,Centre
GSM,624,1,204,17403,62401CC43FB,0,11.53495789,3.856887817,1000,1,1,1426073400,1426073400,0,POINT (11.534957885742 3.8568878173828),Yaounde,Centre
GSM,624,1,204,17405,62401CC43FD,0,11.55006409,3.867874146,1000,1,1,1456765268,1456765268,0,POINT (11.550064086914 3.8678741455078),Yaounde,Centre
GSM,624,1,204,17461,62401CC4435,0,11.549642,3.866501,1000,13,1,1458637840,1489406022,0,POINT (11.549642 3.866501),Yaounde,Centre
GSM,624,1,204,17462,62401CC4436,0,11.555214,3.867874,1000,4,1,1458637840,1481772974,0,POINT (11.555214 3.867874),Yaounde,Centre
GSM,624,1,204,17463,62401CC4437,0,11.550064,3.86629,1000,13,1,1458637840,1490094640,0,POINT (11.550064 3.86629),Yaounde,Centre
GSM,624,1,204,17465,62401CC4439,0,11.550849,3.867089,1000,7,1,1458637840,1481950929,0,POINT (11.550849 3.867089),Yaounde,Centre
GSM,624,1,204,17466,62401CC443A,0,11.55006409,3.866500854,1000,1,1,1453824927,1453824927,0,POINT (11.550064086914 3.8665008544922),Yaounde,Centre
GSM,624,1,204,17467,62401CC443B,0,11.55098,3.86467,1000,3,1,1458637841,1490094640,0,POINT (11.55098 3.86467),Yaounde,Centre
GSM,624,1,204,17511,62401CC4467,0,11.55967712,3.891220093,1000,1,1,1453638743,1453638743,0,POINT (11.559677124023 3.8912200927734),Yaounde,Centre
GSM,624,1,204,17512,62401CC4468,0,11.563797,3.889846802,1000,1,1,1453638743,1453638743,0,POINT (11.56379699707 3.8898468017578),Yaounde,Centre
GSM,624,1,204,17513,62401CC4469,0,11.55693054,3.892593384,1000,1,1,1453638743,1453638743,0,POINT (11.556930541992 3.8925933837891),Yaounde,Centre
GSM,624,1,204,17515,62401CC446B,0,11.55967712,3.891220093,1000,1,1,1453638743,1453638743,0,POINT (11.559677124023 3.8912200927734),Yaounde,Centre
GSM,624,1,204,17516,62401CC446C,0,11.56242371,3.889846802,1000,1,1,1453638743,1453638743,0,POINT (11.562423706055 3.8898468017578),Yaounde,Centre
GSM,624,1,204,17517,62401CC446D,0,11.55967712,3.889846802,1000,1,1,1453638743,1453638743,0,POINT (11.559677124023 3.8898468017578),Yaounde,Centre
GSM,624,1,204,18323,62401CC4793,0,11.54594421,3.902206421,1000,1,1,1455345064,1455345064,0,POINT (11.545944213867 3.9022064208984),Yaounde,Centre
GSM,624,1,204,18325,62401CC4795,0,11.56517029,3.907699585,1000,1,1,1443675506,1443675506,0,POINT (11.565170288086 3.9076995849609),Yaounde,Centre
GSM,624,1,204,18327,62401CC4797,0,11.54457092,3.906326294,1000,1,1,1455345053,1455345053,0,POINT (11.544570922852 3.9063262939453),Yaounde,Centre
GSM,624,1,204,18341,62401CC47A5,0,11.52671814,3.898086548,1000,1,1,1445917016,1445917016,0,POINT (11.526718139648 3.8980865478516),Yaounde,Centre
GSM,624,1,204,18342,62401CC47A6,0,11.52946472,3.893966675,1000,1,1,1445917016,1445917016,0,POINT (11.52946472168 3.8939666748047),Yaounde,Centre
GSM,624,1,204,18343,62401CC47A7,0,11.52671814,3.898086548,1000,1,1,1445917016,1445917016,0,POINT (11.526718139648 3.8980865478516),Yaounde,Centre
GSM,624,1,204,18345,62401CC47A9,0,11.52534485,3.90083313,1000,1,1,1445917016,1445917016,0,POINT (11.525344848633 3.9008331298828),Yaounde,Centre
GSM,624,1,204,18346,62401CC47AA,0,11.53358459,3.88710022,1000,1,1,1449458832,1449458832,0,POINT (11.533584594727 3.8871002197266),Yaounde,Centre
GSM,624,1,204,18347,62401CC47AB,0,11.52946472,3.888473511,1000,1,1,1445917016,1445917016,0,POINT (11.52946472168 3.8884735107422),Yaounde,Centre
GSM,624,1,204,18611,62401CC48B3,0,11.5322113,3.851394653,1000,1,1,1431918414,1431918414,0,POINT (11.532211303711 3.8513946533203),Yaounde,Centre
GSM,624,1,204,18612,62401CC48B4,0,11.54045105,3.84727478,1000,1,1,1430839621,1430839621,0,POINT (11.540451049805 3.8472747802734),Yaounde,Centre
GSM,624,1,204,18613,62401CC48B5,0,11.52809143,3.84727478,1000,1,1,1449508825,1449508825,0,POINT (11.528091430664 3.8472747802734),Yaounde,Centre
GSM,624,1,204,18615,62401CC48B7,0,11.53358459,3.855514526,1000,1,1,1453257254,1453257254,0,POINT (11.533584594727 3.8555145263672),Yaounde,Centre
GSM,624,1,204,18616,62401CC48B8,0,11.528778,3.845215,1000,2,1,1458637841,1471917796,0,POINT (11.528778 3.845215),Yaounde,Centre
GSM,624,1,204,18617,62401CC48B9,0,11.52809143,3.84727478,1000,1,1,1449508825,1449508825,0,POINT (11.528091430664 3.8472747802734),Yaounde,Centre
GSM,624,1,202,11,62401CAB,0,11.518478,3.863297,1000,3,1,1458637835,1488168216,0,POINT (11.518478 3.863297),Yaounde,Centre
GSM,624,1,202,12,62401CAC,0,11.520666,3.861593,1000,5,1,1362985164,1493821129,0,POINT (11.520666 3.861593),Yaounde,Centre
GSM,624,1,202,13,62401CAD,0,11.51985168,3.86100769,1000,2,1,1458637835,1488168216,0,POINT (11.51985168457 3.8610076904297),Yaounde,Centre
GSM,624,2,202,15,62402CAF,0,11.51847839,3.865127563,1000,1,1,1360288736,1360288736,0,POINT (11.518478393555 3.8651275634766),Yaounde,Centre
GSM,624,1,202,15,62401CAF,0,11.518155,3.865693,1524,17,1,1384093306,1488168216,0,POINT (11.518155 3.865693),Yaounde,Centre
GSM,624,1,202,16,62401CA10,0,11.520724,3.860716,1243,24,1,1357149435,1493893829,0,POINT (11.520724 3.860716),Yaounde,Centre
GSM,624,2,202,16,62402CA10,0,11.52122498,3.86100769,1000,1,1,1359101329,1359101329,0,POINT (11.521224975586 3.8610076904297),Yaounde,Centre
GSM,624,1,202,17,62401CA11,0,11.51985168,3.86100769,1000,3,1,1458637836,1488168216,0,POINT (11.51985168457 3.8610076904297),Yaounde,Centre
GSM,624,1,202,303,62401CA12F,0,11.51298523,3.844528198,1000,1,1,1408433870,1408433870,0,POINT (11.512985229492 3.8445281982422),Yaounde,Centre
GSM,624,1,202,351,62401CA15F,0,11.5171051,3.885726929,1000,1,1,1453257249,1453257249,0,POINT (11.517105102539 3.8857269287109),Yaounde,Centre
GSM,624,2,202,352,62402CA160,0,11.51435852,3.870620728,1000,1,1,1359883318,1359883318,0,POINT (11.514358520508 3.8706207275391),Yaounde,Centre
GSM,624,1,202,352,62401CA160,0,11.51985168,3.884353638,1000,1,1,1453257249,1453257249,0,POINT (11.51985168457 3.8843536376953),Yaounde,Centre
GSM,624,2,202,353,62402CA161,0,11.516418,3.876801,1000,2,1,1354661602,1359883318,0,POINT (11.516418 3.876801),Yaounde,Centre
GSM,624,1,202,353,62401CA161,0,11.511154,3.883438,1237,3,1,1357581787,1453257249,0,POINT (11.511154 3.883438),Yaounde,Centre
GSM,624,1,202,422,62401CA1A6,0,11.5171051,3.882980347,1000,1,1,1408433870,1408433870,0,POINT (11.517105102539 3.8829803466797),Yaounde,Centre
GSM,624,1,202,461,62401CA1CD,0,11.52397156,3.902206421,1000,1,1,1408433870,1408433870,0,POINT (11.523971557617 3.9022064208984),Yaounde,Centre
GSM,624,1,202,462,62401CA1CE,0,11.52397156,3.90083313,1000,1,1,1408433870,1408433870,0,POINT (11.523971557617 3.9008331298828),Yaounde,Centre
GSM,624,1,202,463,62401CA1CF,0,11.52397156,3.899459839,1000,1,1,1408433870,1408433870,0,POINT (11.523971557617 3.8994598388672),Yaounde,Centre
GSM,624,1,202,501,62401CA1F5,0,11.519165,3.850708,1000,2,1,1360434968,1408433870,0,POINT (11.519165 3.850708),Yaounde,Centre
GSM,624,1,202,502,62401CA1F6,0,11.52122498,3.848648071,1000,1,1,1408433870,1408433870,0,POINT (11.521224975586 3.8486480712891),Yaounde,Centre
GSM,624,1,202,503,62401CA1F7,0,11.5171051,3.848648071,1000,1,1,1408433870,1408433870,0,POINT (11.517105102539 3.8486480712891),Yaounde,Centre
GSM,624,1,202,1201,62401CA4B1,0,11.511955,3.879547,1000,4,1,1355333655,1451126090,0,POINT (11.511955 3.879547),Yaounde,Centre
GSM,624,1,202,1202,62401CA4B2,0,11.51573181,3.877487183,1000,1,1,1453293141,1453293141,0,POINT (11.515731811523 3.8774871826172),Yaounde,Centre
GSM,624,1,202,1203,62401CA4B3,0,11.509552,3.878174,1000,2,1,1355333480,1445343037,0,POINT (11.509552 3.878174),Yaounde,Centre
GSM,624,1,202,1206,62401CA4B6,0,11.51435852,3.876113892,1000,1,1,1451046135,1451046135,0,POINT (11.514358520508 3.8761138916016),Yaounde,Centre
